iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
OWID_INT,,International,2021/8/25,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/26,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/27,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/28,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/29,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/30,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/8/31,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/1,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/2,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/3,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/4,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/5,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/6,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/7,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/8,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/9,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/10,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/11,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/12,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/13,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2021/9/14,721,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/1,108465,100,64,2269,0,0,56118.822,51.739,33.113,1173.96,0,0,1.89,,,,,,,,,2288,738571,382.13,1.184,3682,1.905,0.017,57.5,tests performed,,,,,,11619,,,,,6012,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/2,108513,48,68.857,2269,0,0,56143.657,24.835,35.626,1173.96,0,0,1.91,,,,,,,,,3667,742238,384.027,1.897,3863,1.999,0.018,56.1,tests performed,,,,,,11723,,,,,6065,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/3,108623,110,78.571,2269,0,0,56200.57,56.913,40.652,1173.96,0,0,1.94,,,,,,,,,3160,745398,385.662,1.635,3667,1.897,0.021,46.7,tests performed,445650,289743,155907,,,10209,23.06,14.99,8.07,,5282,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/4,108844,221,101.857,2269,0,0,56314.913,114.343,52.7,1173.96,0,0,1.97,,,,,,,,,3730,749128,387.592,1.93,3552,1.838,0.029,34.9,tests performed,460297,297490,162807,,14647,10318,23.82,15.39,8.42,,5338,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/5,109039,195,119.429,2270,1,0.143,56415.804,100.891,61.791,1174.478,0.517,0.074,1.98,,,,,,,,,4666,753794,390.006,2.414,3870,2.002,0.031,32.4,tests performed,469857,305567,164290,,9560,9949,24.31,15.81,8.5,,5148,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/6,109310,271,148.143,2270,0,0.143,56556.017,140.213,76.648,1174.478,0,0.074,2,,,,,,,,,5204,758998,392.699,2.693,3652,1.89,0.041,24.7,tests performed,478084,312894,165190,,8227,9287,24.74,16.19,8.55,,4805,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/7,109662,352,185.286,2271,1,0.286,56738.139,182.122,95.865,1174.995,0.517,0.148,2.01,,,,,,,,,4492,763490,395.023,2.324,3887,2.011,0.048,21,tests performed,487685,321537,166148,,9601,8410,25.23,16.64,8.6,,4351,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/8,109931,269,209.429,2271,0,0.286,56877.317,139.178,108.356,1174.995,0,0.148,2,,,,,,,,,3008,766498,396.579,1.556,3990,2.064,0.052,19.1,tests performed,,,,,,8424,,,,,4359,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/9,110194,263,240.143,2271,0,0.286,57013.391,136.074,124.248,1174.995,0,0.148,2,,,,,,,,,5272,771770,399.307,2.728,4219,2.183,0.057,17.6,tests performed,,,,,,8438,,,,,4366,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/10,110756,562,304.714,2273,2,0.571,57304.165,290.774,157.656,1176.03,1.035,0.296,2,,,,,,,,,6086,777856,402.456,3.149,4637,2.399,0.066,15.2,tests performed,504817,333965,170852,,,8452,26.12,17.28,8.84,,4373,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/11,111644,888,400,2274,1,0.714,57763.608,459.443,206.956,1176.547,0.517,0.37,1.99,,,,,,,,,6784,784640,405.966,3.51,5073,2.625,0.079,12.7,tests performed,521737,346746,174991,,16920,8777,26.99,17.94,9.05,,4541,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/12,112653,1009,516.286,2276,2,0.857,58285.656,522.048,267.122,1177.582,1.035,0.443,1.97,,,,,,,,,7424,792064,409.807,3.841,5467,2.829,0.094,10.6,tests performed,,,,,,9186,,,,,4753,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/13,113781,1128,638.714,2279,3,1.286,58869.273,583.617,330.465,1179.134,1.552,0.665,1.94,,,,,,,,,9169,801233,414.551,4.744,6034,3.122,0.106,9.4,tests performed,,,,,,9786,,,,,5063,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/14,115151,1370,784.143,2280,1,1.286,59578.099,708.826,405.709,1179.652,0.517,0.665,1.91,,,,,,,,,7953,809186,418.666,4.115,6528,3.378,0.12,8.3,tests performed,559007,356360,202647,,,10189,28.92,18.44,10.48,,5272,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/15,116247,1096,902.286,2284,4,1.857,60145.159,567.061,466.835,1181.721,2.07,0.961,1.86,,,,,,,,,5646,814832,421.587,2.921,6905,3.573,0.131,7.7,tests performed,,,,,,11406,,,,,5901,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/16,116987,740,970.429,2286,2,2.143,60528.029,382.869,502.091,1182.756,1.035,1.109,1.82,,,,,,,,,,,,,7096,3.671,0.137,7.3,tests performed,,,,,,12623,,,,,6531,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/17,118752,1765,1142.286,2291,5,2.571,61441.224,913.195,591.008,1185.343,2.587,1.33,1.78,,,,,,,,,,,,,7172,3.711,0.159,6.3,tests performed,601701,388422,213279,,,13841,31.13,20.1,11.03,,7161,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/18,120862,2110,1316.857,2295,4,3,62532.919,1091.695,681.33,1187.412,2.07,1.552,1.73,,,,,,,,,,834671,431.851,,7147,3.698,0.184,5.4,tests performed,622068,406739,215329,,20367,14333,32.19,21.04,11.14,,7416,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/19,123098,2236,1492.143,2303,8,3.857,63689.805,1156.886,772.021,1191.552,4.139,1.996,1.69,,,,,,,,,11373,846044,437.736,5.884,7711,3.99,0.194,5.2,tests performed,644212,423186,221026,,22144,15722,33.33,21.9,11.44,,8134,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/20,125348,2250,1652.429,2307,4,4,64853.935,1164.13,854.952,1193.621,2.07,2.07,1.64,,,,,,,,,,,,,8077,4.179,0.205,4.9,tests performed,666476,438895,227581,,22264,17127,34.48,22.71,11.77,,8861,32.41,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/21,127627,2279,1782.286,2315,8,5,66033.07,1179.134,922.139,1197.76,4.139,2.587,1.58,,,,,,,,,,,,,8617,4.458,0.207,4.8,tests performed,687553,447676,234731,,21077,18364,35.57,23.16,12.14,,9501,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/22,129309,1682,1866,2326,11,6,66903.321,870.252,965.452,1203.452,5.691,3.104,1.53,,,,,,,,,,881234,455.943,,9486,4.908,0.197,5.1,tests performed,707793,471388,236405,,20240,19222,36.62,24.39,12.23,,9945,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/23,130376,1067,1912.714,2343,17,8.143,67455.378,552.056,989.621,1212.247,8.796,4.213,1.48,,,,,,,,,7946,889180,460.054,4.111,9676,5.006,0.198,5.1,tests performed,,,,,,18743,,,,,9697,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/24,132277,1901,1932.143,2356,13,9.286,68438.938,983.56,999.673,1218.973,6.726,4.804,1.43,,,,,,,,,,,,,10408,5.385,0.186,5.4,tests performed,729554,485319,244235,,,18265,37.75,25.11,12.64,,9450,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/25,134818,2541,1993.714,2370,14,10.714,69753.629,1314.691,1031.53,1226.217,7.243,5.543,1.38,,,,,,,,,,912646,472.195,,11139,5.763,0.179,5.6,tests performed,747898,497272,250626,,18344,17976,38.7,25.73,12.97,,9301,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/26,137052,2234,1993.429,2387,17,12,70909.48,1155.852,1031.382,1235.012,8.796,6.209,1.34,,,,,,,,,12406,925052,478.614,6.419,11287,5.84,0.177,5.7,tests performed,764775,508540,256235,,16877,17223,39.57,26.31,13.26,,8911,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/27,139150,2098,1971.714,2403,16,13.714,71994.967,1085.486,1020.147,1243.291,8.278,7.096,1.3,,,,,,,,,,,,,11186,5.788,0.176,5.7,tests performed,780637,518819,261818,,15862,16309,40.39,26.84,13.55,,8438,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/28,141041,1891,1916.286,2421,18,15.143,72973.353,978.387,991.469,1252.604,9.313,7.835,1.25,,,,,,,,,,,,,11084,5.735,0.173,5.8,tests performed,794812,528625,267979,,14175,15323,41.12,27.35,13.86,,7928,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/29,142671,1630,1908.857,2457,36,18.714,73816.701,843.347,987.626,1271.23,18.626,9.683,1.21,,,,,,,,,,,,,10983,5.683,0.174,5.8,tests performed,808078,538766,269312,,13266,14326,41.81,27.88,13.93,,7412,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/30,143603,932,1889.571,2477,20,19.143,74298.909,482.208,977.647,1281.578,10.348,9.904,1.17,,,,,,,,,,969137,501.423,,11422,5.91,0.165,6,tests performed,808078,538766,269312,,0,12772,41.81,27.88,13.93,,6608,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/8/31,144986,1383,1815.571,2503,26,21,75014.461,715.552,939.36,1295.03,13.452,10.865,1.13,,,,,,,,,11472,980609,507.358,5.936,11385,5.89,0.159,6.3,tests performed,825745,548855,276890,,17667,13742,42.72,28.4,14.33,,7110,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/1,146880,1894,1723.143,2525,22,22.143,75994.4,979.939,891.539,1306.412,11.383,11.457,1.1,,,,,,,,,14284,994893,514.749,7.39,11750,6.079,0.147,6.8,tests performed,841591,557322,284296,,15846,13385,43.54,28.84,14.71,,6925,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/2,148492,1612,1634.286,2557,32,24.286,76828.434,834.034,845.565,1322.969,16.557,12.565,1.07,,,,,,,,,13953,1008846,521.968,7.219,11971,6.194,0.137,7.3,tests performed,862224,570579,291648,,20633,13921,44.61,29.52,15.09,,7203,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/3,150001,1509,1550.143,2584,27,25.857,77609.177,780.743,802.03,1336.939,13.97,13.378,1.04,,,,,,,,,,,,,11908,6.161,0.13,7.7,tests performed,882718,584273,298445,,20494,14583,45.67,30.23,15.44,,7545,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/4,151279,1278,1462.571,2605,21,26.286,78270.403,661.226,756.721,1347.804,10.865,13.6,1.02,,,,,,,,,,,,,11845,6.128,0.123,8.1,tests performed,901013,596777,306287,,18295,15172,46.62,30.88,15.85,,7850,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/5,152169,890,1356.857,2629,24,24.571,78730.881,460.478,702.026,1360.221,12.417,12.713,0.99,,,,,,,,,,,,,11783,6.096,0.115,8.7,tests performed,922623,615156,307467,,21610,16364,47.74,31.83,15.91,,8467,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/6,152658,489,1293.571,2657,28,25.714,78983.885,253.004,669.282,1374.708,14.487,13.304,0.97,,,,,,,,,,,,,11720,6.064,0.11,9.1,tests performed,,,,,,17498,,,,,9053,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/7,153578,920,1227.429,2685,28,26,79459.885,476,635.061,1389.195,14.487,13.452,0.95,,,,,,,,,,,,,11593,5.998,0.106,9.4,tests performed,938504,620405,318099,,,16108,48.56,32.1,16.46,,8334,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/8,154607,1029,1103.857,2709,24,26.286,79992.281,532.395,571.126,1401.612,12.417,13.6,0.93,,,,,,,,,,1072342,554.82,,11064,5.724,0.1,10,tests performed,955811,626565,329246,,17307,16317,49.45,32.42,17.03,,8442,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/9,155310,703,974,2728,19,24.429,80356.006,363.726,503.939,1411.443,9.83,12.639,0.92,,,,,,,,,10851,1083193,560.434,5.614,10621,5.495,0.092,10.9,tests performed,975279,637132,338147,,19468,16151,50.46,32.96,17.5,,8356,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/10,155995,685,856.286,2758,30,24.857,80710.419,354.413,443.035,1426.965,15.522,12.861,0.91,,,,,,,,,,,,,10410,5.386,0.082,12.2,tests performed,995930,648586,347344,,20651,16173,51.53,33.56,17.97,,8368,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/11,156578,583,757,2772,14,23.857,81012.058,301.639,391.665,1434.208,7.243,12.343,0.91,,,,,,,,,,,,,10199,5.277,0.074,13.5,tests performed,1015733,660100,355633,,19803,16389,52.55,34.15,18.4,,8480,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/12,157002,424,690.429,2795,23,23.714,81231.432,219.374,357.222,1446.108,11.9,12.27,0.9,,,,,,,,,,1110512,574.569,,9988,5.168,0.069,14.5,tests performed,1033952,676755,357197,,18219,15904,53.5,35.01,18.48,,8229,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/13,157261,259,657.571,2809,14,21.714,81365.436,134.004,340.222,1453.352,7.243,11.235,,,,,,,,,,5505,1116017,577.417,2.848,9263,4.793,0.071,14.1,tests performed,,,,,,,,,,,,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_KOS,Europe,Kosovo,2021/9/14,157618,357,577.143,2833,24,21.143,81550.145,184.709,298.609,1465.769,12.417,10.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932774,168.155,,,,9795.834,0.6,,,,,,,,,
OWID_NAM,,North America,2021/8/1,41795793,44799,112029.286,924446,411,951,70058.841,75.093,187.785,1549.573,0.689,1.594,,,,,,,,,,,,,,,,,,,500986861,288376603,224502099,383425,1488964,2441460,83.98,48.34,37.63,0.06,4092,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/2,41945703,149910,117680.857,925361,915,992.143,70310.122,251.282,197.259,1551.106,1.534,1.663,,,,,,,,,,,,,,,,,,,502525601,289499181,224902611,396684,1538740,2265309,84.23,48.53,37.7,0.07,3797,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/3,42092550,146847,123370.429,926821,1460,1025.143,70556.27,246.148,206.796,1553.554,2.447,1.718,,,,,,,,,,,,,,,,,,,504728883,290951195,225860533,411945,2203282,2218674,84.6,48.77,37.86,0.07,3719,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/4,42227152,134602,127366.429,928243,1422,1063.143,70781.892,225.622,213.494,1555.937,2.384,1.782,,,,,,,,,,,,,,,,,,,507051217,292407045,226748008,428110,2322334,2177227,84.99,49.01,38.01,0.07,3650,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/5,42377778,150626,132372.286,929672,1429,1140.429,71034.374,252.482,221.885,1558.332,2.395,1.912,,,,,,,,,,,,,,,,,,,509513486,294022688,227622911,443480,2462269,2180356,85.41,49.28,38.15,0.07,3655,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/6,42673420,295642,141224.571,931655,1983,1198.286,71529.934,495.56,236.723,1561.656,3.324,2.009,,,,,,,,,,,,,,,,,,,511720010,295459765,228419527,455828,2206524,2026182,85.78,49.53,38.29,0.08,3396,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/7,42753959,80539,143280.714,932625,970,1227.143,71664.935,135.001,240.17,1563.282,1.626,2.057,,,,,,,,,,,,,,,,,,,512889666,296208731,228852093,461189,1169656,1913110,85.97,49.65,38.36,0.08,3207,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/8,42798979,45020,143312.286,933118,493,1238.857,71740.399,75.463,240.223,1564.109,0.826,2.077,,,,,,,,,,,,,,,,,,,514349264,297088477,229454717,463423,1459598,1908915,86.22,49.8,38.46,0.08,3200,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/9,43007081,208102,151625.429,934099,981,1248.286,72089.223,348.824,254.157,1565.753,1.644,2.092,,,,,,,,,,,,,,,,,,,515959148,298048343,230074648,476682,1609884,1919078,86.49,49.96,38.57,0.08,3217,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/10,43170523,163442,153996.143,936428,2329,1372.429,72363.187,273.964,258.131,1569.657,3.904,2.3,,,,,,,,,,,,,,,,,,,517599683,299019534,230753602,491199,1640535,1838686,86.76,50.12,38.68,0.08,3082,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/11,43374220,203697,163866.857,937808,1380,1366.429,72704.628,341.44,274.676,1571.97,2.313,2.29,,,,,,,,,,,,,,,,,,,519418915,300064888,231598409,499181,1819232,1766814,87.07,50.3,38.82,0.08,2962,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/12,43555578,181358,168257.143,939611,1803,1419.857,73008.623,303.995,282.036,1574.992,3.022,2.38,,,,,,,,,,,,,,,,,,,521848253,301485808,232572643,505088,2429338,1762110,87.47,50.54,38.98,0.08,2954,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/13,43833464,277886,165720.571,941531,1920,1410.857,73474.42,465.797,277.784,1578.211,3.218,2.365,,,,,,,,,,,,,,,,,,,524491747,303060191,233579193,515313,2643494,1824534,87.92,50.8,39.15,0.09,3058,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/14,43917799,84335,166262.857,942738,1207,1444.714,73615.784,141.364,278.693,1580.234,2.023,2.422,,,,,,,,,,,,,,,,,,,526697949,304294061,234411765,519642,2206202,1972612,88.29,51.01,39.29,0.09,3307,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/15,43969079,51280,167157.143,943123,385,1429.286,73701.741,85.956,280.192,1580.879,0.645,2.396,,,,,,,,,,,,,,,,,,,528588517,305224702,234980824,521505,1890568,2034179,88.6,51.16,39.39,0.09,3410,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/16,44232565,263486,175069.143,944927,1804,1546.857,74143.401,441.66,293.454,1583.903,3.024,2.593,,,,,,,,,,,,,,,,,,,530503723,306251299,235761148,522077,1915206,2077796,88.92,51.33,39.52,0.09,3483,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/17,44420721,188156,178599.714,947019,2092,1513,74458.791,315.39,299.372,1587.41,3.507,2.536,,,,,,,,,,,,,,,,,,,533084235,307649419,236769954,532857,2580512,2212079,89.36,51.57,39.69,0.09,3708,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/18,44630688,209967,179495.429,949406,2387,1656.857,74810.741,351.95,300.873,1591.411,4.001,2.777,,,,,,,,,,,,,,,,,,,534904786,308626882,237762298,545932,1820551,2212267,89.66,51.73,39.85,0.09,3708,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/19,44831373,200685,182256.429,952189,2783,1796.857,75147.133,336.392,305.501,1596.076,4.665,3.012,,,,,,,,,,,,,,,,,,,536998963,309640838,238784971,559418,2094177,2164387,90.01,51.9,40.03,0.09,3628,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/20,45125095,293722,184518.714,954702,2513,1881.571,75639.475,492.342,309.294,1600.288,4.212,3.154,,,,,,,,,,,,,,,,,,,539123664,310607155,239745330,571772,2124701,2090274,90.37,52.06,40.19,0.1,3504,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/21,45227606,102511,187115.286,956259,1557,1931.571,75811.306,171.831,313.646,1602.898,2.61,3.238,,,,,,,,,,,,,,,,,,,540709099,311346460,240448508,576686,1585435,2001593,90.63,52.19,40.3,0.1,3355,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/22,45282277,54671,187599.714,956814,555,1955.857,75902.946,91.64,314.458,1603.828,0.93,3.278,,,,,,,,,,,,,,,,,,,542285834,312072877,241020675,578737,1576735,1956760,90.9,52.31,40.4,0.1,3280,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/23,45555952,273675,189055.286,958877,2063,1992.857,76361.685,458.739,316.898,1607.286,3.458,3.34,,,,,,,,,,,,,,,,,,,543951971,312813773,241866449,591709,1666137,1921178,91.18,52.43,40.54,0.1,3220,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/24,45756554,200602,190833.286,961466,2589,2063.857,76697.938,336.253,319.878,1611.626,4.34,3.459,,,,,,,,,,,,,,,,,,,545870328,313585539,242892527,604941,1918357,1826585,91.5,52.56,40.71,0.1,3062,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/25,45971386,214832,191528.286,964228,2762,2117.429,77058.043,360.105,321.043,1616.256,4.63,3.549,,,,,,,,,,,,,,,,,,,549731024,315350460,244845934,619103,3860696,2118034,92.15,52.86,41.04,0.1,3550,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/26,46199498,228112,195446.429,967622,3394,2204.714,77440.408,382.365,327.611,1621.945,5.689,3.696,,,,,,,,,,,,,,,,,,,552011341,316230118,246041568,633459,2280317,2144625,92.53,53.01,41.24,0.11,3595,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/27,46482826,283328,193961.571,970436,2814,2247.714,77915.327,474.919,325.122,1626.662,4.717,3.768,,,,,,,,,,,,,,,,,,,554401093,317184448,247356126,646823,2389752,2182490,92.93,53.17,41.46,0.11,3658,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/28,46572619,89793,192144.714,971955,1519,2242.286,78065.84,150.513,322.076,1629.208,2.546,3.759,,,,,,,,,,,,,,,,,,,556219632,317908874,248329928,651775,1818539,2215790,93.23,53.29,41.63,0.11,3714,,596581283,,,,,,,,,,,,,,,
